pressure branch 0 node 0,pressure branch 0 node 1,pressure branch 1 node 0,pressure branch 1 node 1,pressure branch 2 node 0,pressure branch 2 node 1,pressure branch 3 node 0,pressure branch 3 node 1,pressure branch 4 node 0,pressure branch 4 node 1,pressure branch 5 node 0,pressure branch 5 node 1,pressure branch 6 node 0,pressure branch 6 node 1,
98087.46,98596.78,98894.94,98081.36,96736.76,89126.01,99559.18,99607.76,99736.60,100363.93,101064.38,102316.09,99159.57,98162.09
98245.21,98517.91,98803.27,98171.45,96688.18,89250.98,99464.95,99223.34,99362.96,100399.28,100673.09,102317.29,99073.52,98258.53
98365.97,98436.66,98715.76,98257.82,96630.79,89375.68,99367.58,98908.54,99070.31,100421.23,100358.99,102305.01,98990.69,98351.92
98438.28,98356.90,98635.83,98340.53,96567.83,89500.03,99272.10,98690.82,98882.74,100432.76,100146.78,102282.11,98914.39,98442.27
98449.10,98281.36,98565.30,98419.69,96501.91,89623.94,99182.46,98587.59,98813.61,100437.46,100050.59,102252.10,98846.33,98529.63
98391.01,98211.39,98504.28,98495.46,96434.75,89747.36,99101.18,98604.82,98864.37,100439.18,100072.89,102218.80,98786.53,98614.07
98267.48,98147.07,98451.30,98568.00,96367.15,89870.21,99029.40,98736.90,99024.53,100441.64,100204.36,102185.98,98733.46,98695.69
98079.76,98086.95,98403.47,98637.42,96298.98,89992.48,98966.72,98965.82,99272.83,100448.09,100424.95,102156.98,98684.22,98774.56
97839.74,98028.85,98356.85,98703.80,96229.25,90114.14,98911.23,99265.91,99579.42,100460.96,100705.88,102134.37,98634.88,98850.73
97557.75,97969.38,98306.76,98767.15,96156.22,90235.17,98859.55,99603.19,99908.83,100481.67,101012.35,102119.72,98580.84,98924.20
97248.25,97904.60,98248.22,98827.40,96077.64,90355.55,98806.99,99940.34,100223.49,100510.47,101306.93,102113.46,98517.20,98994.92
96932.58,97830.40,98176.52,98884.36,95990.98,90475.28,98748.13,100239.77,100487.30,100546.44,101552.98,102114.83,98439.40,99062.77
96624.99,97742.87,98087.65,98937.80,95893.72,90594.34,98677.41,100467.21,100668.91,100587.58,101718.14,102121.91,98343.59,99127.57
96343.95,97638.81,97978.78,98987.39,95783.64,90712.70,98589.77,100594.97,100744.61,100630.99,101777.30,102131.85,98227.10,99189.10
96099.64,97515.97,97848.50,99032.77,95659.04,90830.33,98481.35,100604.52,100700.24,100673.18,101714.90,102141.13,98088.67,99247.10
95902.82,97373.46,97696.98,99073.55,95518.94,90947.18,98349.97,100488.18,100532.35,100710.35,101526.34,102145.82,97928.64,99301.26
95756.38,97211.76,97526.07,99109.34,95363.25,91063.18,98195.50,100249.76,100248.32,100738.73,101218.27,102142.04,97748.94,99351.30
95658.16,97032.81,97338.99,99139.80,95192.79,91178.27,98019.82,99904.10,99865.55,100754.97,100807.93,102126.21,97552.87,99396.93
95607.13,96839.92,97140.32,99164.64,95009.34,91292.36,97826.80,99475.55,99409.85,100756.38,100321.42,102095.45,97345.06,99437.93
95591.12,96637.49,96935.50,99183.67,94815.53,91405.37,97621.80,98995.54,98913.10,100741.18,99791.17,102047.81,97130.94,99474.12
95599.91,96430.72,96730.49,99196.79,94614.68,91517.20,97411.15,98499.60,98410.35,100708.67,99252.94,101982.42,96916.47,99505.37
95617.83,96225.11,96531.26,99204.01,94410.57,91627.76,97201.54,98023.98,97936.70,100659.26,98742.44,101899.56,96707.57,99531.65
95628.63,96026.00,96343.27,99205.47,94207.11,91736.97,96999.29,97602.34,97524.13,100594.45,98292.16,101800.65,96509.64,99553.01
95622.18,95838.24,96171.15,99201.39,94008.12,91844.77,96810.08,97262.69,97198.62,100516.66,97928.46,101688.06,96327.25,99569.56
95583.94,95665.79,96018.31,99192.09,93817.02,91951.09,96638.47,97024.99,96977.83,100429.03,97669.33,101564.93,96163.77,99581.49
